Precipitation_mm,Min_Temp_C,Max_Temp_C
0.0,6.5,21.0
0.0,4.5,21.8
0.0,4.0,23.6
0.0,8.5,24.8
0.0,6.8,21.0
0.0,5.0,23.2
0.0,6.0,24.0
0.0,3.0,24.2
0.0,3.0,23.4
1.5,7.0,20.0
0.0,8.4,19.2
0.0,6.5,22.6
0.0,5.0,24.5
0.0,8.0,23.4
0.0,10.0,23.3
0.0,6.7,22.8
0.0,7.0,22.6
0.0,7.0,22.6
0.0,7.5,23.2
0.0,7.2,23.2
0.0,8.5,22.5
0.0,8.2,24.0
0.0,8.5,24.3
0.0,8.0,25.5
0.0,10.5,25.0
0.0,12.5,24.0
0.0,11.5,25.5
0.0,11.0,25.8
2.6,8.0,26.2
0.0,10.2,28.5
0.0,9.0,26.4
0.0,9.6,26.0
0.0,8.2,27.0
0.0,9.8,25.5
0.0,9.5,26.0
0.0,9.5,26.6
0.0,10.0,25.8
14.3,9.0,24.2
0.2,10.5,25.0
0.0,11.0,27.0
0.0,11.8,25.0
5.0,9.0,26.0
0.0,9.0,27.0
0.0,8.0,26.4
0.0,9.3,27.5
0.0,10.0,28.0
0.0,11.3,28.3
0.0,11.5,27.7
0.0,11.0,28.5
0.0,10.5,28.5
0.0,10.6,28.2
0.0,10.8,26.2
0.6,9.4,29.5
0.0,12.0,27.4
3.0,11.8,27.4
2.0,11.2,25.5
0.0,10.5,26.8
11.5,11.5,26.5
0.0,14.5,21.0
51.2,11.5,16.8
3.2,13.0,24.5
17.7,13.4,24.5
0.0,13.0,27.6
6.2,14.8,24.5
0.0,12.5,26.5
2.8,14.0,25.8
0.0,13.8,24.5
0.0,13.5,26.8
0.2,11.5,25.5
0.0,12.0,27.3
0.0,11.5,28.0
0.0,11.5,27.5
0.0,13.5,28.0
9.5,14.0,27.3
3.2,13.5,27.6
0.0,16.4,27.3
1.5,15.0,29.0
0.0,13.5,30.0
0.0,13.0,30.2
0.0,12.4,30.0
0.0,12.5,28.8
0.0,14.0,27.2
0.0,14.7,26.2
2.2,12.2,27.0
33.0,10.5,25.5
6.3,15.2,22.8
0.3,14.8,22.8
0.0,13.0,27.2
13.0,16.2,26.6
1.3,16.4,22.0
1.6,14.0,25.6
0.5,16.0,28.0
0.0,16.5,27.0
0.0,15.5,29.0
0.6,14.6,30.0
2.3,14.0,29.5
0.0,16.0,28.0
0.0,13.0,25.5
0.0,16.0,26.8
0.0,18.6,26.0
21.0,15.8,20.5
0.6,13.5,26.5
0.0,14.5,26.8
10.0,16.5,25.7
0.3,16.8,26.4
0.0,17.5,26.7
10.6,16.5,27.5
0.0,18.5,30.0
7.5,18.6,29.4
0.0,20.6,29.0
16.3,19.4,29.8
0.2,18.5,31.0
0.5,19.0,31.5
0.0,18.5,31.5
0.0,15.0,30.0
2.6,14.8,28.0
42.0,15.2,27.0
23.8,17.0,28.4
7.1,16.8,28.5
0.5,18.5,28.5
0.0,16.6,29.6
1.0,18.8,29.8
42.5,19.0,31.2
0.0,19.0,30.8
69.9,19.0,29.5
17.2,19.5,27.0
0.2,20.5,31.0
1.8,20.2,31.5
0.0,19.4,30.5
14.5,19.0,30.0
0.0,20.2,30.2
0.0,20.2,29.0
7.0,19.5,27.0
5.7,19.0,25.8
10.8,19.6,26.6
15.6,18.8,30.2
0.0,19.5,31.0
0.0,19.0,30.5
2.0,20.2,30.4
0.0,19.4,29.5
5.8,20.4,29.6
0.3,20.5,30.0
8.8,20.0,29.0
23.2,18.6,30.0
2.5,20.0,30.0
0.0,20.0,30.5
0.0,19.5,27.3
3.6,19.5,27.5
4.0,20.5,24.5
15.0,20.2,22.8
33.2,19.5,27.0
2.0,20.0,28.8
0.3,20.0,29.6
38.0,20.5,31.4
0.0,20.8,32.6
7.4,21.4,27.8
18.3,20.5,27.5
18.0,20.5,27.6
20.2,20.5,30.2
93.6,20.2,28.8
5.2,20.8,30.5
1.2,20.8,31.0
17.3,20.4,31.5
14.2,20.4,30.8
0.0,22.2,30.8
0.0,21.2,31.6
0.2,21.4,32.5
16.6,21.5,33.3
17.4,20.5,29.5
3.2,20.5,31.2
29.4,20.6,30.5
0.0,20.8,29.5
33.0,20.8,29.5
3.6,20.8,29.5
6.4,20.5,29.5
3.5,21.0,29.3
3.6,21.2,29.3
3.8,20.4,27.5
0.3,20.0,29.0
15.0,20.0,27.7
15.0,20.0,28.6
4.2,20.5,26.5
6.0,20.2,26.4
32.2,20.2,26.5
44.0,20.0,24.0
7.2,19.5,31.0
13.3,19.6,31.0
0.6,20.0,31.3
18.3,21.2,29.0
45.6,20.0,28.8
0.0,20.2,25.5
6.4,20.5,28.3
12.6,20.4,30.2
37.2,19.5,30.2
13.2,20.3,30.6
1.0,20.5,30.4
13.5,20.4,31.0
5.6,20.5,29.0
1.1,19.8,30.2
0.7,21.0,29.5
9.2,20.0,29.3
6.4,20.2,29.5
15.8,20.5,28.0
10.4,20.5,26.0
1.8,20.2,30.0
0.6,20.5,30.5
38.2,20.5,26.5
3.0,20.2,29.5
23.9,20.2,26.6
0.8,20.0,29.7
1.8,19.4,30.8
28.3,20.0,26.8
0.4,20.4,27.0
0.0,20.0,30.6
0.0,20.0,31.5
9.8,20.0,31.5
34.5,22.4,30.0
0.0,19.4,30.6
0.0,20.8,30.5
5.7,20.5,29.0
10.9,18.5,24.5
0.6,19.0,28.2
0.0,19.2,29.0
3.0,19.2,29.5
0.0,19.0,30.4
0.2,19.0,29.2
0.5,19.0,30.5
0.0,19.0,31.0
0.0,19.0,31.0
24.0,18.5,29.5
5.4,19.4,27.5
0.6,19.0,26.4
0.9,18.5,29.2
0.0,18.0,29.6
0.0,18.5,29.5
0.0,17.8,29.5
0.0,19.5,30.7
0.0,17.5,29.4
0.0,17.0,30.0
0.0,18.6,30.5
0.0,18.0,30.2
0.0,15.6,28.3
0.0,15.2,28.0
0.0,15.5,27.0
0.0,14.6,27.2
0.0,14.4,27.6
2.3,13.7,26.0
9.1,12.2,26.0
0.0,12.5,26.4
0.0,14.0,27.0
0.5,15.2,26.4
0.0,15.5,26.5
0.0,14.0,26.4
0.0,13.5,27.0
0.0,12.0,27.0
0.0,13.5,25.7
0.0,13.6,25.7
0.0,12.4,26.1
0.0,12.0,25.8
0.0,11.5,25.7
0.0,12.4,26.0
0.0,11.8,25.2
0.0,9.6,24.5
0.0,9.0,24.5
0.0,8.8,24.4
0.0,9.2,25.0
0.0,8.0,25.5
0.0,8.0,25.0
0.0,9.5,25.0
0.0,10.4,26.5
0.0,10.0,26.8
0.0,9.6,26.5
0.0,9.5,25.5
0.0,9.6,25.0
0.0,8.6,24.2
0.0,8.0,23.4
0.0,6.5,23.5
0.0,7.0,23.4
0.0,7.8,23.5
0.0,8.0,23.5
0.0,9.1,22.6
0.0,8.0,23.0
0.0,7.6,22.5
0.0,9.2,22.5
0.0,8.0,22.0
0.0,7.5,23.0
0.0,7.4,22.8
0.0,6.0,22.0
0.0,6.0,21.0
0.0,7.5,20.5
0.0,6.5,21.4
0.0,8.0,20.6
0.0,9.0,21.5
0.0,7.0,22.8
0.0,7.0,21.5
0.0,7.0,22.6
0.0,6.6,23.0
0.0,7.0,22.2
0.0,7.5,21.5
0.0,8.8,22.5
0.0,9.0,20.5
0.0,7.4,19.5
0.0,8.0,20.5
0.0,6.5,20.0
0.0,6.0,19.8
0.0,5.9,19.0
0.0,5.5,19.5
0.0,5.5,19.5
0.0,4.4,19.3
0.0,4.4,20.0
0.0,4.8,19.8
0.0,4.0,19.5
0.0,3.5,19.2
0.0,4.6,19.0
0.0,3.2,20.0
0.0,3.0,19.8
0.0,3.0,20.1
0.0,2.5,16.4
0.0,7.0,16.2
0.0,6.0,19.0
0.0,3.3,19.0
0.0,7.0,17.4
0.0,7.5,17.4
0.0,3.3,18.8
0.0,3.4,18.8
0.0,2.6,19.0
0.0,1.5,17.5
0.0,5.5,17.0
0.0,1.4,15.9
0.0,1.5,16.8
0.0,1.0,18.5
0.0,0.5,18.5
0.0,1.2,19.2
0.0,1.4,17.9
0.0,1.0,17.8
0.0,1.5,17.0
0.0,1.5,17.0
0.0,1.8,18.2
0.6,6.5,15.6
0.0,1.8,19.5
0.0,4.5,19.0
0.0,3.0,18.0
0.0,4.4,18.0
0.0,4.4,17.5
0.0,2.9,19.0
0.0,2.9,19.2
0.0,2.2,19.2
0.0,2.9,18.2
0.0,3.2,18.5
0.0,3.4,19.2
0.0,3.8,18.8
0.0,3.3,19.5
0.0,3.8,20.8
0.0,5.0,19.6
10.1,8.1,12.0
4.2,4.6,18.5
0.0,5.0,18.0
3.5,7.8,13.4
0.7,6.8,19.2
0.0,3.5,18.5
0.0,3.3,18.2
0.0,1.9,18.5
0.0,3.2,18.3
0.0,6.8,19.6
0.0,3.8,21.0
0.0,3.0,21.7
0.0,4.0,22.4
0.0,4.8,20.8
0.0,6.0,21.8
2.5,7.8,21.8
18.3,8.6,16.9
21.5,6.0,13.0
7.7,2.2,18.5
0.0,5.7,21.0
0.0,5.0,21.0
0.0,5.7,21.8
0.0,7.7,19.6
0.0,9.6,21.7
0.0,8.4,20.3
5.0,4.6,19.5
0.0,4.8,22.0
1.2,7.5,19.3
0.0,5.2,22.8
0.0,6.8,25.0
0.0,6.8,25.7
0.0,7.4,25.5
0.0,6.8,21.8
0.0,8.3,21.5
0.0,7.3,22.5
0.0,8.6,16.5
29.0,2.0,16.5
0.0,2.8,20.8
0.0,4.6,20.2
0.0,6.8,20.5
0.0,6.1,24.2
0.0,7.4,23.4
0.0,5.4,23.4
0.0,6.0,23.4
0.0,6.8,22.5
0.0,6.6,24.0
0.0,7.0,25.0
0.0,7.2,26.5
0.0,7.4,26.8
0.0,7.6,29.0
0.0,12.2,27.3
0.0,9.4,27.0
0.0,7.8,27.0
0.0,8.8,27.2
0.0,11.5,26.0
4.0,7.4,24.5
11.0,7.6,24.6
0.6,7.5,26.3
0.0,8.8,27.6
0.0,8.6,27.7
0.0,9.4,27.8
0.0,11.0,26.5
5.8,11.0,21.2
16.0,8.0,24.4
0.0,9.0,27.1
0.0,14.0,25.0
0.0,13.6,24.0
0.0,13.4,27.0
3.5,9.5,27.7
0.0,10.4,27.0
0.0,11.2,26.6
0.0,14.8,26.0
3.0,14.0,24.0
9.7,12.2,17.6
6.8,13.0,22.2
2.4,10.6,25.8
5.5,13.3,24.4
1.1,14.5,26.3
0.0,14.2,28.2
0.0,14.8,29.0
0.0,16.0,29.5
0.0,16.8,27.8
4.0,15.0,28.6
9.0,16.0,29.6
6.5,14.0,27.0
0.2,11.7,29.7
0.0,11.5,28.0
31.4,10.0,26.8
0.0,12.4,27.0
0.5,12.5,27.2
5.6,12.6,26.2
0.0,14.0,28.9
3.4,15.2,28.6
1.6,14.4,27.4
8.6,16.8,29.8
0.0,17.8,29.8
0.0,18.2,31.3
0.0,16.4,30.8
2.5,16.5,32.5
0.0,15.0,31.9
6.2,16.6,26.6
0.0,14.5,27.4
0.0,15.5,30.4
0.0,14.0,30.0
0.0,14.0,31.3
0.0,15.0,30.8
0.0,15.6,31.3
0.0,16.0,32.3
0.0,17.4,31.5
0.0,14.8,32.2
7.8,13.0,26.0
0.0,14.9,30.2
1.2,15.5,28.5
5.9,15.5,28.4
0.7,14.0,30.0
0.0,15.5,31.0
1.0,14.4,31.0
0.0,16.3,32.0
0.0,18.6,32.6
0.0,17.4,32.4
3.5,15.5,30.0
0.0,17.8,31.4
0.2,16.8,32.0
1.1,15.4,31.2
0.0,16.7,32.7
0.0,16.2,32.0
0.0,17.8,31.3
19.5,16.5,30.0
5.5,16.4,29.0
0.0,17.4,30.2
12.5,15.2,29.8
11.6,18.0,29.8
0.0,16.6,28.0
0.0,19.0,30.3
0.2,20.0,28.8
21.6,17.0,30.2
0.0,18.0,31.5
0.0,19.5,31.8
4.3,18.5,30.3
0.0,18.5,30.5
0.0,19.7,30.6
0.0,18.7,32.0
0.0,20.5,33.5
9.7,19.4,33.0
0.0,19.4,32.5
0.0,20.8,31.5
14.5,18.0,30.8
1.2,18.8,31.1
0.9,19.6,31.0
0.0,20.0,31.8
7.5,20.0,28.7
24.4,19.5,29.6
2.5,21.5,32.2
0.0,21.0,31.2
0.0,21.0,30.2
4.5,20.0,30.5
5.0,20.5,30.0
0.0,20.8,30.5
6.0,21.2,30.5
0.0,20.0,32.6
28.0,20.5,31.8
1.2,21.2,30.6
0.0,22.0,30.7
0.0,22.0,31.0
2.0,21.0,31.4
71.5,20.0,28.4
5.3,21.0,29.0
0.4,21.2,25.4
15.4,20.4,25.7
15.9,20.1,27.0
50.7,18.2,20.4
103.5,18.2,24.2
1.3,19.3,27.0
29.5,19.0,28.0
6.5,19.2,29.2
0.0,19.6,30.6
51.7,19.7,29.2
15.0,20.4,29.8
33.2,21.0,30.0
8.3,20.0,30.7
0.5,20.4,29.8
17.3,20.6,27.1
5.8,21.0,22.7
0.0,20.0,28.5
0.2,20.6,28.6
14.0,20.5,28.8
8.2,20.6,30.5
0.0,21.0,31.2
0.0,20.8,30.5
0.0,20.6,31.1
0.0,20.5,30.5
0.0,21.0,31.3
3.8,21.0,29.3
0.0,21.5,27.5
10.4,20.6,30.4
11.6,21.0,31.0
23.8,20.0,29.5
2.7,20.4,31.6
0.5,20.5,30.2
0.0,20.5,31.0
20.0,20.0,31.5
0.0,22.0,33.0
16.8,19.8,30.3
0.8,21.5,30.5
0.0,20.5,28.8
26.0,20.0,29.5
12.2,20.0,30.4
3.5,21.2,31.2
9.4,20.6,30.8
0.2,21.0,30.6
4.0,20.4,31.5
6.2,19.5,30.8
0.0,21.4,31.2
24.6,20.4,29.9
8.0,19.8,29.8
1.1,19.8,31.8
4.5,19.5,31.1
0.0,21.4,31.6
0.0,21.3,29.0
0.0,20.3,31.5
36.4,20.5,29.2
18.5,20.4,28.2
0.0,20.0,31.7
12.2,20.7,30.9
62.8,19.8,28.2
44.0,20.0,29.8
21.8,20.0,29.4
8.3,19.7,30.7
0.5,19.6,27.8
10.4,20.9,29.5
0.0,21.2,28.6
32.0,20.6,30.7
13.6,20.8,30.3
0.2,20.8,28.4
5.8,20.0,25.4
4.0,19.8,27.0
3.0,19.7,28.7
9.5,19.4,22.0
26.4,18.4,20.7
10.4,17.4,24.2
0.1,16.4,29.0
0.0,16.0,29.2
1.2,18.0,26.8
4.5,18.5,27.6
6.8,19.0,27.5
27.6,18.8,25.6
28.8,17.9,25.0
0.3,17.7,25.6
4.2,18.0,24.5
0.7,17.0,23.8
0.4,17.0,26.5
0.0,17.2,26.6
0.0,17.5,27.4
0.0,17.8,28.3
0.0,16.8,29.6
0.0,17.0,29.6
0.0,18.7,28.7
0.0,18.4,29.1
0.0,18.8,28.6
0.0,15.7,27.1
0.0,15.0,27.2
0.0,14.0,27.1
0.0,13.5,28.0
0.0,14.8,26.9
0.0,14.1,27.3
0.0,14.5,27.1
0.0,15.0,28.2
0.0,14.5,28.0
0.0,16.0,26.2
0.0,15.5,27.3
0.0,16.0,22.2
0.0,15.4,25.7
0.0,12.8,26.3
0.0,12.4,21.6
0.0,11.6,25.0
0.0,11.9,21.8
0.0,13.7,24.8
0.0,15.5,26.2
0.0,13.2,24.0
0.0,12.0,25.2
0.0,11.8,25.0
0.0,11.5,25.6
0.0,11.4,24.5
0.0,11.6,25.3
0.0,12.1,26.2
0.0,11.3,25.5
0.0,12.5,25.0
0.0,11.2,24.1
0.0,12.0,24.1
0.0,11.8,23.7
0.0,16.5,25.3
0.0,11.5,24.9
0.0,11.0,24.0
0.0,10.6,24.4
0.0,12.0,24.4
0.0,10.6,25.6
0.0,10.6,25.6
0.0,11.2,24.2
0.0,11.8,24.5
0.0,12.6,22.0
0.0,11.5,23.2
0.0,11.2,22.2
0.0,12.0,22.5
0.0,11.2,22.5
0.0,9.7,21.6
0.0,10.1,22.5
0.0,11.4,21.2
0.0,11.6,22.5
0.0,8.7,22.7
0.0,7.9,23.0
0.0,7.0,21.0
0.0,6.8,22.5
0.0,5.3,21.7
0.0,5.5,19.5
0.0,8.0,19.7
0.0,5.8,20.4
0.0,5.5,20.5
0.0,4.5,20.5
0.0,5.6,20.0
0.0,4.4,19.8
0.0,4.8,18.4
0.0,5.0,19.2
0.0,6.5,18.9
0.0,7.7,16.2
0.0,8.0,11.7
33.4,7.4,17.1
0.0,8.0,15.7
0.0,6.0,16.9
0.0,5.0,17.2
0.0,3.5,17.9
0.0,3.3,17.6
0.0,4.0,18.2
0.0,5.0,18.7
0.0,4.2,20.3
0.0,3.0,18.8
0.0,3.2,17.5
0.0,2.9,16.7
0.0,0.9,15.8
0.0,1.2,15.7
0.0,0.6,16.3
0.0,1.0,18.1
0.0,1.2,18.0
0.0,1.5,17.4
0.0,2.5,18.4
0.0,4.5,18.0
0.0,5.0,9.9
5.2,5.4,28.0
1.5,4.2,14.7
0.0,1.6,16.3
0.0,4.2,16.5
0.0,6.5,11.9
3.0,6.0,13.7
0.3,6.0,15.7
0.0,4.5,16.3
0.0,3.0,18.7
0.0,3.6,19.7
0.0,4.5,20.1
0.0,5.0,21.3
0.0,5.2,14.9
20.8,8.8,9.7
32.4,5.9,16.2
0.0,3.0,19.0
0.0,2.7,17.2
0.0,1.6,19.0
0.0,1.6,19.0
0.0,1.5,18.3
0.0,2.8,15.7
0.0,2.5,16.8
0.0,4.4,16.4
0.0,2.8,17.9
0.0,3.6,19.0
0.0,6.0,20.4
0.0,4.0,19.6
0.0,4.0,18.4
0.0,6.2,18.0
0.0,6.4,16.6
0.0,3.2,17.9
0.0,3.4,17.3
0.0,4.0,17.4
0.0,3.9,17.0
0.0,4.7,16.5
0.0,6.5,11.9
0.0,3.0,17.9
0.0,2.5,20.1
0.0,3.5,19.8
0.0,4.8,21.1
0.0,5.1,22.0
0.0,6.0,21.8
0.0,9.8,20.0
0.0,9.8,22.1
0.0,9.5,21.0
0.0,7.9,22.2
0.0,9.5,20.2
0.01,9.8,20.8
0.0,9.6,17.5
6.4,8.8,22.0
0.0,7.4,23.0
0.0,6.2,22.2
0.01,6.7,22.0
5.6,8.8,14.1
1.7,8.0,21.0
0.0,7.2,22.4
0.0,7.3,24.4
0.0,8.0,23.1
0.0,7.8,23.6
0.01,7.0,23.5
0.0,8.2,23.6
0.0,7.5,22.8
0.0,9.5,23.5
8.2,9.5,16.0
0.5,5.2,22.5
0.0,7.0,24.8
0.0,11.9,24.5
0.0,9.4,26.8
0.0,8.4,26.9
0.0,9.8,16.6
0.01,10.2,21.8
0.0,8.0,24.7
0.0,6.5,24.5
0.0,8.4,25.5
0.0,8.8,25.4
0.0,8.5,24.6
0.0,10.0,24.6
0.0,8.6,24.6
0.01,8.4,24.6
4.3,10.2,22.9
9.4,9.4,24.5
0.0,12.2,26.4
0.01,12.4,28.0
0.0,13.5,29.6
3.2,14.0,29.0
0.0,10.5,29.9
0.0,10.5,28.9
0.0,12.4,28.2
0.0,12.4,27.7
1.5,9.8,28.0
0.0,9.6,27.8
0.0,10.4,28.0
0.0,10.4,28.2
0.0,10.5,28.4
0.0,11.4,28.6
0.0,12.6,28.8
0.0,11.5,28.3
0.0,10.8,29.0
0.0,12.0,27.8
1.2,11.5,28.6
0.0,16.4,28.6
2.0,14.9,28.4
1.2,14.4,28.3
0.01,15.3,27.0
2.0,16.5,27.8
3.7,14.0,28.5
1.6,12.0,28.8
1.6,11.5,28.2
15.2,12.5,24.2
11.2,11.5,22.7
0.01,11.5,23.5
6.6,11.7,22.8
5.0,14.0,24.8
25.0,13.2,22.0
2.7,14.5,25.2
4.5,12.7,26.2
0.01,13.2,25.5
4.0,13.5,26.8
0.01,16.4,21.7
4.5,15.6,25.8
0.1,16.4,26.8
0.2,16.0,23.0
8.0,13.4,27.3
5.1,12.5,25.8
0.1,12.2,24.7
9.6,10.0,26.5
0.0,13.8,27.9
0.0,16.0,25.4
0.2,13.8,23.8
0.2,14.5,27.2
0.01,15.5,29.1
0.0,17.0,30.0
0.3,18.8,29.2
0.0,18.0,30.7
0.0,16.4,31.4
0.0,18.0,29.5
0.2,18.4,29.6
0.0,16.0,30.3
1.0,18.3,30.0
0.01,20.1,28.9
0.0,20.0,29.4
0.0,19.0,31.8
0.01,18.2,32.3
10.7,16.2,29.3
23.3,15.3,27.8
18.5,14.4,28.4
6.0,15.8,28.0
0.01,11.5,27.4
0.01,18.6,25.7
0.01,18.6,27.8
0.0,15.4,29.2
0.0,16.5,29.1
0.01,19.6,25.7
9.6,17.4,22.0
30.5,17.2,26.2
2.2,19.3,28.7
61.2,17.5,28.6
0.01,19.2,30.6
0.01,20.0,30.7
8.2,19.5,30.5
0.0,19.8,30.9
0.01,21.5,30.2
13.5,19.8,30.0
2.0,20.5,28.5
23.8,20.0,27.2
2.7,20.5,29.5
4.4,20.5,30.4
23.6,20.3,26.5
1.4,20.6,25.7
3.0,19.5,28.8
40.0,20.4,27.6
5.0,20.5,28.1
19.7,19.3,30.8
17.4,20.6,25.7
3.5,20.3,28.5
0.2,20.7,29.9
9.2,21.0,27.3
10.4,20.0,27.5
6.0,20.0,29.5
0.01,20.0,30.0
0.0,21.0,31.0
0.4,21.0,29.0
5.8,19.7,27.5
2.7,20.2,30.2
6.5,21.0,29.4
10.2,21.0,29.4
4.0,20.8,20.6
7.2,21.4,28.4
27.5,21.0,27.0
5.4,20.8,27.8
10.0,21.0,26.3
8.2,20.0,28.5
8.4,20.1,28.8
0.4,20.0,30.2
0.5,21.0,30.8
10.6,20.2,30.2
50.2,20.2,26.0
11.0,20.2,23.5
53.0,20.0,23.4
66.5,19.3,26.0
9.0,18.4,29.1
10.5,20.3,27.0
33.4,20.2,28.1
4.2,20.1,29.0
4.4,21.2,30.6
0.6,21.5,29.4
2.2,21.5,28.6
7.3,20.4,27.2
0.1,20.5,26.8
0.01,20.9,29.5
26.4,20.3,29.5
1.2,21.0,32.2
7.5,21.4,29.4
0.0,20.4,33.4
8.6,21.2,31.0
22.4,21.2,31.3
0.0,21.2,30.6
29.1,21.4,29.4
30.5,21.4,29.8
17.0,21.0,28.4
8.0,20.8,29.7
32.6,20.4,26.0
2.3,21.0,31.0
15.2,21.0,31.2
16.6,20.5,29.5
4.7,20.2,29.6
5.9,21.5,31.1
8.6,21.5,24.5
50.2,20.8,30.6
5.2,20.0,30.7
3.4,19.5,30.7
0.0,18.8,28.8
0.0,19.8,30.6
4.3,20.5,30.5
24.3,20.4,31.6
6.2,22.0,30.5
3.7,20.4,21.8
5.8,20.0,29.7
0.0,19.0,30.3
0.2,20.5,29.8
0.0,21.0,31.2
0.0,21.0,31.5
8.6,21.0,30.5
1.0,20.2,30.4
0.01,20.5,31.0
0.0,19.8,31.5
0.0,19.8,31.3
0.0,20.5,31.4
0.1,21.3,29.0
3.4,19.7,29.6
0.2,19.8,31.2
4.4,20.5,30.0
0.0,20.3,30.4
7.9,20.0,29.2
1.0,19.8,29.8
0.3,19.8,28.3
4.0,20.3,26.5
0.01,19.6,27.5
2.0,20.8,25.6
20.5,20.5,30.8
0.0,20.0,31.0
0.0,20.5,31.8
12.4,20.0,27.3
45.0,19.4,23.0
73.5,18.0,21.5
37.5,18.0,29.3
1.7,18.8,29.0
0.0,19.2,30.0
0.0,18.2,30.0
0.0,18.4,30.4
0.0,18.8,30.0
0.0,20.0,29.5
15.5,20.0,29.4
0.6,18.6,29.4
0.0,19.0,28.7
0.0,17.8,30.0
0.0,18.0,29.4
0.0,17.8,30.0
0.0,15.1,29.5
0.0,14.5,29.4
0.0,14.9,30.0
0.0,16.5,30.1
0.0,16.6,29.8
0.0,18.6,29.4
0.0,17.0,29.5
0.0,17.0,29.6
0.0,16.6,29.7
0.0,15.4,29.8
0.0,16.3,29.6
0.0,16.4,28.6
0.0,17.0,28.0
0.0,14.4,27.5
0.0,14.4,27.5
0.0,15.0,26.6
0.0,13.3,26.5
0.0,12.5,27.6
0.0,14.1,27.2
0.0,15.0,26.6
0.0,11.4,26.0
0.0,11.4,27.0
0.0,11.0,28.8
0.0,11.6,28.6
0.0,12.0,27.6
0.0,12.5,27.7
0.0,13.0,26.5
0.2,11.8,27.4
0.0,11.8,25.0
0.0,10.2,24.0
0.0,10.0,23.2
0.0,8.7,23.8
0.0,8.0,25.2
0.0,8.0,24.5
0.0,8.4,24.5
0.0,8.4,25.6
0.0,8.0,24.7
0.0,8.4,24.7
0.0,8.3,24.2
0.0,8.6,16.5
0.0,6.0,22.6
0.0,6.0,22.3
0.0,5.6,22.0
0.0,5.5,21.8
0.0,8.0,21.5
0.0,6.5,19.8
0.0,6.0,19.8
0.0,6.2,20.0
0.0,5.6,21.6
0.0,7.4,20.0
0.0,8.5,18.5
0.0,4.5,22.0
0.0,4.3,22.4
0.0,5.4,22.3
0.0,6.1,21.5
0.0,6.5,21.7
0.0,7.5,21.4
0.0,7.2,20.6
0.0,7.2,20.5
0.0,7.5,19.8
0.0,7.0,20.0
0.0,10.2,20.2
0.0,9.0,20.2
0.0,9.5,20.9
0.0,5.8,20.0
0.0,9.3,20.7
0.0,4.5,21.6
0.0,4.0,19.8
0.0,3.0,19.2
0.0,2.8,19.3
0.0,2.2,18.3
0.0,1.6,17.7
0.0,2.0,16.9
0.0,4.0,17.3
0.0,3.0,19.0
0.0,3.6,19.8
0.0,3.6,19.2
0.0,4.0,19.0
0.0,2.2,19.0
0.0,1.3,18.3
0.0,2.3,17.8
0.0,2.8,18.3
0.0,1.1,17.1
0.0,2.0,16.6
0.0,0.8,18.4
0.0,1.0,18.5
0.0,1.3,18.4
0.0,2.5,20.5
0.01,9.5,17.4
0.01,9.0,19.2
0.0,6.1,23.8
0.0,5.3,23.5
0.0,3.8,21.4
0.0,4.5,22.4
0.0,4.3,23.7
0.0,3.9,21.8
0.0,5.4,18.6
0.0,6.5,18.0
0.0,6.8,18.2
0.0,5.3,19.8
0.0,5.0,19.5
0.0,8.8,19.0
0.0,4.8,20.6
0.0,6.2,19.2
0.0,4.5,19.5
0.0,3.8,18.5
0.0,3.5,19.0
0.0,4.0,19.5
0.0,4.2,19.2
0.0,3.4,18.3
0.0,2.8,18.0
0.0,2.0,19.0
0.0,2.0,19.0
0.0,2.5,19.3
0.0,2.4,18.2
0.0,1.8,19.0
0.0,2.5,18.8
0.0,2.7,19.9
0.0,3.0,20.6
0.0,3.6,20.0
0.0,3.5,19.4
0.1,5.7,19.0
1.2,1.0,18.5
0.0,2.5,21.8
0.0,3.7,23.2
0.0,6.4,20.3
0.0,6.5,21.6
0.0,7.8,21.5
0.0,7.5,21.2
0.0,8.0,22.6
0.0,7.8,22.0
0.0,5.4,22.5
0.0,6.5,23.3
0.01,5.0,22.0
0.01,4.4,22.7
0.01,5.3,23.4
0.0,6.0,24.8
0.0,7.0,24.4
0.0,9.0,24.8
0.0,9.0,25.5
0.0,9.5,24.5
0.0,9.6,24.7
0.01,12.5,25.4
0.0,12.4,27.0
0.0,10.4,27.5
0.0,7.5,25.4
0.0,7.3,24.9
0.0,8.0,24.9
0.0,8.9,24.7
6.0,8.0,24.3
0.0,9.5,22.0
0.01,10.6,27.5
0.01,10.0,27.2
0.0,10.5,27.3
0.5,9.0,27.7
0.0,10.6,28.0
0.0,13.2,22.4
0.1,9.4,25.7
0.0,10.4,26.7
0.0,10.5,27.0
0.0,11.0,26.6
0.0,10.5,27.5
0.0,11.2,27.7
0.0,12.0,27.0
0.0,10.0,28.7
0.0,10.2,28.0
0.0,11.6,28.6
0.0,13.0,28.1
0.0,10.6,28.4
0.0,9.5,28.2
0.0,10.6,26.3
0.0,11.0,24.8
0.0,10.8,25.2
0.01,11.5,27.2
0.0,12.0,26.8
9.8,13.6,27.0
0.0,9.6,27.5
0.0,8.7,27.9
0.0,9.0,27.2
0.0,9.6,27.4
0.0,10.2,26.7
0.0,11.0,28.8
0.0,13.0,30.7
0.01,11.8,29.5
1.0,10.2,30.2
0.0,11.2,31.2
